Price,Area,Bedrooms,WC,Length,Width,Floors,has_facade,no_facade,Area_Total,Average_price
4.19,33.0,4.0,2.0,11.0,3.0,3.0,1,0,99.0,6.550365895953757
16.2,42.0,3.0,3.0,4.0,12.0,2.0,1,0,84.0,6.550365895953757
16.0,100.0,5.451204506679012,4.965474464291152,18.0,5.5,2.0,1,0,200.0,6.550365895953757
7.0,70.0,3.0,2.0,17.0,4.1,2.0,1,0,140.0,6.550365895953757
2.8,40.0,2.0,2.0,5.0,8.0,1.0,0,1,40.0,6.550365895953757
10.7,76.0,2.0,2.0,4.5,17.0,3.0,1,0,228.0,6.550365895953757
4.8,56.0,3.0,2.0,4.0,14.0,2.0,1,0,112.0,6.550365895953757
6.98,50.0,3.0,3.0,4.0,13.0,4.0,1,0,200.0,6.550365895953757
3.4,37.0,3.0,2.0,4.6,8.0,2.0,1,0,74.0,6.550365895953757
5.7,36.0,4.0,4.0,7.0,5.0,3.0,1,0,108.0,6.550365895953757
8.9,77.0,3.0,3.0,16.0,4.8,3.0,0,1,231.0,6.550365895953757
5.5,51.0,4.0,3.0,12.0,4.5,3.0,1,0,153.0,6.550365895953757
4.05,40.0,2.0,2.0,6.0,7.5,2.0,0,1,80.0,6.550365895953757
5.65,58.0,4.0,5.0,15.0,4.5,3.0,0,1,174.0,6.550365895953757
5.9,56.0,2.0,2.0,16.0,3.5,2.0,1,0,112.0,6.550365895953757
4.55,67.0,2.53807218207639,2.24977909058153,11.0,5.0,1.0,1,0,67.0,6.550365895953757
5.5,64.0,3.0,2.0,16.0,4.0,2.0,1,0,128.0,6.550365895953757
5.2,60.0,3.0,2.0,4.0,15.0,2.0,1,0,120.0,6.550365895953757
4.95,67.0,3.33068969496263,2.8215946323515317,13.5,4.7,1.0,1,0,67.0,6.550365895953757
11.9,79.0,3.0,3.0,20.0,4.0,3.0,0,1,237.0,6.550365895953757
11.9,79.0,3.0,3.0,20.0,4.0,3.0,1,0,237.0,6.550365895953757
3.0,38.0,2.0,2.0,11.0,3.5,2.0,1,0,76.0,6.550365895953757
15.0,143.5,5.0,6.0,5.0,18.0,5.0,1,0,486.0,6.550365895953757
6.98,62.0,4.1150357409239415,4.586169305795932,4.0,16.0,5.0,1,0,310.0,6.550365895953757
6.8,76.0,3.0,3.0,19.0,4.0,1.0,1,0,76.0,6.550365895953757
4.7,43.0,3.0,3.0,11.0,4.0,3.0,1,0,129.0,6.550365895953757
8.9,100.0,3.0,2.0,20.0,5.0,2.0,1,0,200.0,6.550365895953757
2.5,28.0,3.0,2.0,4.0,7.0,2.0,1,0,56.0,6.550365895953757
4.8,56.0,4.0,3.0,4.0,14.0,2.0,1,0,112.0,6.550365895953757
4.65,45.0,3.0,2.0,4.0,11.0,4.0,1,0,180.0,6.550365895953757
16.2,143.5,7.0,6.0,21.0,8.0,5.0,1,0,486.0,6.550365895953757
7.3,56.0,7.0,7.071192915250995,4.0,14.0,5.0,1,0,280.0,6.550365895953757
4.5,40.0,4.0,3.0,14.0,5.0,3.0,0,1,120.0,6.550365895953757
4.6,49.0,3.0,2.0,9.0,6.5,2.0,0,1,98.0,6.550365895953757
10.2,100.0,5.0,3.0,16.6,6.0,3.0,1,0,300.0,6.550365895953757
8.0,75.0,4.0,5.0,5.0,15.0,3.0,1,0,225.0,6.550365895953757
2.85,34.0,2.0,2.0,4.0,8.5,2.0,0,1,68.0,6.550365895953757
4.1,60.0,2.0,2.0,5.0,12.0,1.0,1,0,60.0,6.550365895953757
8.5,93.0,5.0,5.0,17.0,5.5,3.0,1,0,279.0,6.550365895953757
4.3,35.0,2.0,2.0,4.8,7.5,2.0,1,0,70.0,6.550365895953757
10.99,79.0,5.0,7.071192915250995,16.0,5.0,5.0,1,0,395.0,6.550365895953757
4.1,30.0,2.0,2.0,10.0,3.5,4.0,1,0,120.0,6.550365895953757
2.7,40.0,2.0,2.0,4.0,10.0,2.0,1,0,80.0,6.550365895953757
5.99,58.0,4.0,3.0,14.5,4.0,4.0,0,1,232.0,6.550365895953757
8.9,50.0,3.0,4.0,13.0,4.0,5.0,1,0,250.0,6.550365895953757
7.8,100.0,7.0,7.071192915250995,4.0,24.0,1.0,1,0,100.0,6.550365895953757
5.8,52.0,3.0,3.0,9.0,5.5,3.0,0,1,156.0,6.550365895953757
5.6,59.0,3.0,4.0,15.0,4.5,3.0,1,0,177.0,6.550365895953757
4.0,54.0,3.0,3.0,6.0,9.0,2.0,1,0,108.0,6.550365895953757
10.3,76.0,4.0,5.0,18.0,4.2,5.0,1,0,380.0,6.550365895953757
4.25,27.0,2.0,3.0,3.5,7.5,3.0,1,0,81.0,6.550365895953757
4.3,35.0,2.0,3.0,9.0,3.5,3.0,1,0,105.0,6.550365895953757
5.75,87.0,3.0,2.862102555580551,17.0,5.3,2.0,1,0,174.0,6.550365895953757
10.0,125.0,2.0,2.3161743701866997,30.0,4.4,1.0,1,0,125.0,6.550365895953757
4.2,50.0,2.0,2.0,14.0,3.5,2.0,1,0,100.0,6.550365895953757
4.2,50.0,2.0,2.0,14.0,3.5,2.0,1,0,100.0,6.550365895953757
4.5,35.0,2.0,2.0,10.0,3.6,2.0,1,0,70.0,6.550365895953757
5.4,45.0,3.0,2.0,10.0,4.7,2.0,1,0,90.0,6.550365895953757
4.5,35.0,2.0,2.0,10.0,3.5,2.0,0,1,70.0,6.550365895953757
16.2,143.5,4.0,4.0,24.0,7.4,3.0,1,0,486.0,6.550365895953757
5.4,68.0,4.0,4.0,5.0,15.0,2.0,1,0,136.0,6.550365895953757
8.5,121.0,4.0,3.0,24.5,5.0,3.0,1,0,363.0,6.550365895953757
4.7,45.0,3.0,3.0,11.0,4.0,3.0,1,0,135.0,6.550365895953757
10.0,111.0,4.0,3.0,19.0,6.0,3.0,1,0,333.0,6.550365895953757
5.75,87.0,3.0,2.862102555580551,17.0,5.3,2.0,1,0,174.0,6.550365895953757
6.1,56.0,2.0,2.0,4.0,14.0,2.0,1,0,112.0,6.550365895953757
5.85,66.0,5.0,4.0,15.0,8.0,2.0,1,0,132.0,6.550365895953757
5.5,50.0,3.0,2.0,16.0,4.5,2.0,1,0,100.0,6.550365895953757
5.5,31.0,3.0,3.0,4.0,8.0,3.0,1,0,93.0,6.550365895953757
3.2,30.0,2.5,2.0,10.0,3.0,2.0,1,0,60.0,6.550365895953757
5.1,52.0,4.0,3.0,4.0,13.0,3.0,1,0,156.0,6.550365895953757
8.8,60.0,5.0,6.0,4.0,15.0,3.0,1,0,180.0,6.550365895953757
6.9,60.0,5.0,3.0,4.0,15.0,4.0,1,0,240.0,6.550365895953757
9.0,60.0,4.0,4.0,5.0,12.0,4.0,1,0,240.0,6.550365895953757
4.0,52.0,2.4,2.5,5.0,11.0,1.0,1,0,52.0,6.550365895953757
4.7,60.0,2.0,2.0,15.0,4.0,2.0,1,0,120.0,6.550365895953757
8.1,90.0,3.0,3.0,5.0,18.0,3.0,1,0,270.0,6.550365895953757
5.95,65.0,3.0,2.0,15.0,4.5,2.0,1,0,130.0,6.550365895953757
3.0,80.0,4.0,7.071192915250995,20.0,4.0,4.0,1,0,320.0,6.550365895953757
3.0,80.0,4.0,7.071192915250995,20.0,4.0,4.0,1,0,320.0,6.550365895953757
5.0,60.0,3.0,7.071192915250995,4.0,15.0,2.0,1,0,120.0,6.550365895953757
3.0,50.0,2.0,7.071192915250995,5.0,10.0,2.0,1,0,100.0,6.550365895953757
4.8,61.0,2.0,2.0,15.3,4.0,2.0,1,0,122.0,6.550365895953757
3.0,70.0,3.0,7.071192915250995,5.0,14.0,3.0,1,0,210.0,6.550365895953757
4.35,25.0,3.0,3.0,5.0,6.5,4.0,0,1,100.0,6.550365895953757
3.4,34.0,2.0,2.0,11.0,3.0,2.0,1,0,68.0,6.550365895953757
3.8,55.0,2.0,3.0,5.0,11.0,2.0,1,0,110.0,6.550365895953757
5.4,45.0,2.0,2.0,5.0,10.0,2.0,1,0,90.0,6.550365895953757
7.2,79.0,3.0,3.189919553043159,15.0,5.3,2.0,1,0,158.0,6.550365895953757
11.5,111.0,1.0,1.0,15.0,7.6,1.0,1,0,111.0,6.550365895953757
5.69,43.0,3.0,4.0,4.0,11.0,3.0,1,0,129.0,6.550365895953757
12.5,90.0,4.0,4.0,11.25,8.0,5.0,1,0,450.0,6.550365895953757
4.65,45.0,3.0,2.0,15.0,3.0,4.0,1,0,180.0,6.550365895953757
6.4,48.0,4.0,4.0,4.0,12.0,3.0,1,0,144.0,6.550365895953757
8.0,80.0,4.0,3.0,16.0,5.0,3.0,1,0,240.0,6.550365895953757
5.4,52.0,2.0,2.0,11.0,4.7,2.0,1,0,104.0,6.550365895953757
9.0,100.0,5.0,5.0,20.0,5.0,5.0,1,0,486.0,6.550365895953757
4.25,62.0,3.0,2.0,15.5,4.0,2.0,1,0,124.0,6.550365895953757
6.0,52.0,7.0,7.0,4.0,13.0,5.0,1,0,260.0,6.550365895953757
10.0,100.0,5.0,5.0,20.0,5.0,5.0,1,0,486.0,6.550365895953757
7.7,68.0,5.0,6.0,17.0,4.0,5.0,1,0,340.0,6.550365895953757
9.7,125.0,1.0,1.0,25.0,5.0,2.0,1,0,250.0,6.550365895953757
9.7,125.0,1.0,1.0,25.0,5.0,2.0,0,1,250.0,6.550365895953757
6.6,52.0,4.0,5.0,4.0,13.0,5.0,1,0,260.0,6.550365895953757
10.8,89.0,1.0,1.0,18.0,5.6,1.0,1,0,89.0,6.550365895953757
4.85,56.0,2.0,2.0,4.0,14.0,2.0,1,0,112.0,6.550365895953757
6.5,68.0,4.0,5.0,19.0,3.65,3.0,1,0,204.0,6.550365895953757
8.3,78.0,5.0,5.0,15.0,5.0,4.0,1,0,312.0,6.550365895953757
7.0,56.0,7.0,7.0,14.0,4.0,5.0,1,0,280.0,6.550365895953757
8.8,143.5,7.0,7.071192915250995,4.0,14.0,5.0,1,0,486.0,6.550365895953757
16.2,90.0,5.0,5.0,18.0,5.0,4.0,1,0,360.0,6.550365895953757
9.3,70.0,4.0,6.0,17.5,4.0,4.0,0,1,280.0,6.550365895953757
7.6,45.0,3.0,5.0,9.0,5.0,1.0,1,0,45.0,6.550365895953757
6.0,56.0,7.0,7.0,4.0,14.0,5.0,0,1,280.0,6.550365895953757
6.5,48.0,4.0,2.0,12.0,4.0,3.0,1,0,144.0,6.550365895953757
7.5,77.0,3.0,3.9551265208469415,17.0,4.5,3.0,0,1,231.0,6.550365895953757
3.9,53.0,2.0,2.0,13.0,4.0,1.0,1,0,53.0,6.550365895953757
7.15,45.0,4.0,3.0,9.0,5.0,5.0,1,0,225.0,6.550365895953757
14.5,95.0,5.0,6.0,5.0,19.0,5.0,1,0,475.0,6.550365895953757
7.99,60.0,5.0,5.0,12.0,5.0,4.0,1,0,240.0,6.550365895953757
8.5,125.0,3.0,3.0,6.0,20.833333333333332,2.0,1,0,250.0,6.550365895953757
8.6,88.0,5.0,5.0,4.0,22.0,3.0,1,0,264.0,6.550365895953757
3.1,44.0,2.0,2.0,11.0,4.0,2.0,1,0,88.0,6.550365895953757
4.6,38.0,3.0,3.0,4.8,8.0,4.0,1,0,152.0,6.550365895953757
14.5,143.5,2.0,2.0,22.0,4.65,1.0,1,0,156.0,6.550365895953757
7.3,84.0,4.0,5.0,21.0,4.0,3.0,1,0,252.0,6.550365895953757
9.9,70.0,4.0,5.0,14.0,5.0,4.0,1,0,280.0,6.550365895953757
7.3,88.0,4.0,5.0,4.0,22.0,3.0,1,0,264.0,6.550365895953757
11.5,100.0,5.0,6.0,5.0,20.0,4.0,1,0,400.0,6.550365895953757
5.5,56.0,2.0,3.0,14.0,4.0,2.0,1,0,112.0,6.550365895953757
4.2,40.0,2.0,2.0,4.0,10.0,2.0,0,1,80.0,6.550365895953757
5.5,75.0,2.0,1.0,5.0,15.0,1.0,1,0,75.0,6.550365895953757
4.75,52.0,2.0,2.0,11.0,4.7,3.0,0,1,156.0,6.550365895953757
7.0,56.0,7.0,7.0,7.0,8.0,5.0,1,0,280.0,6.550365895953757
6.5,61.0,4.0,4.0,13.0,5.0,2.0,0,1,122.0,6.550365895953757
5.6,95.0,2.0,2.0,27.0,3.7,2.0,0,1,190.0,6.550365895953757
9.2,65.0,4.0,5.0,16.0,4.0,3.0,1,0,195.0,6.550365895953757
7.0,52.0,7.0,7.0,4.0,13.0,5.0,1,0,260.0,6.550365895953757
5.5,31.0,3.0,3.0,4.0,8.0,4.0,1,0,124.0,6.550365895953757
14.5,95.0,4.0,7.0,5.0,19.0,6.0,1,0,486.0,6.550365895953757
13.0,100.0,5.0,6.0,20.0,5.0,5.0,1,0,486.0,6.550365895953757
4.35,29.0,2.0,3.0,7.1,4.1,3.0,1,0,87.0,6.550365895953757
7.3,58.0,2.0,1.0,15.0,3.9,1.0,1,0,58.0,6.550365895953757
6.0,60.0,3.0,4.0,6.0,10.0,4.0,0,1,240.0,6.550365895953757
6.0,60.0,3.0,4.0,6.0,10.0,4.0,1,0,240.0,6.550365895953757
10.9,75.0,2.0,2.0,5.0,15.0,3.0,1,0,225.0,6.550365895953757
11.5,60.0,6.0,7.071192915250995,4.0,15.0,5.0,1,0,300.0,6.550365895953757
9.0,60.0,7.0,7.071192915250995,10.0,6.0,5.0,1,0,300.0,6.550365895953757
7.98,56.0,4.0,5.0,10.7,5.6,5.0,0,1,280.0,6.550365895953757
7.7,70.0,4.0,6.0,12.0,5.5,4.0,0,1,280.0,6.550365895953757
8.3,100.0,3.0,3.0,4.0,24.0,3.0,0,1,300.0,6.550365895953757
16.2,143.5,1.0,1.0,24.0,8.2,1.0,1,0,188.0,6.550365895953757
14.0,80.0,1.0,1.0,5.0,20.0,1.0,1,0,80.0,6.550365895953757
6.0,53.0,2.0,2.0,13.0,4.0,2.0,1,0,106.0,6.550365895953757
6.49,50.0,3.0,3.0,12.5,4.0,3.0,1,0,150.0,6.550365895953757
5.5,76.0,3.0,2.0,17.0,4.5,2.0,1,0,152.0,6.550365895953757
4.2,43.0,2.0,2.0,5.5,7.818181818181818,2.0,1,0,86.0,6.550365895953757
4.28,40.0,2.0,2.0,4.0,10.0,2.0,1,0,80.0,6.550365895953757
5.2,64.0,3.0,2.0,4.0,16.0,2.0,1,0,128.0,6.550365895953757
4.25,40.0,2.0,2.0,9.0,4.5,2.0,1,0,80.0,6.550365895953757
16.2,36.0,3.0,1.0,12.0,3.01,1.0,1,0,36.0,6.550365895953757
9.7,86.0,4.0,4.139043755429007,4.0,22.0,4.0,0,1,344.0,6.550365895953757
7.5,62.0,4.0,4.0,4.0,15.5,4.0,1,0,248.0,6.550365895953757
15.0,111.0,6.705694566364587,6.079976626826459,6.0,18.0,1.0,1,0,111.0,6.550365895953757
8.6,95.0,3.0,3.0,19.0,5.0,2.0,1,0,190.0,6.550365895953757
5.3,48.0,3.0,3.0,12.0,4.0,3.0,1,0,144.0,6.550365895953757
7.5,72.0,7.0,5.0,18.0,4.0,4.0,1,0,288.0,6.550365895953757
9.4,68.0,4.0,4.0,17.0,4.0,3.0,1,0,204.0,6.550365895953757
13.6,100.0,5.0,7.0,5.0,20.0,4.0,1,0,400.0,6.550365895953757
6.9,73.0,3.0,3.0,4.3,17.0,3.0,1,0,219.0,6.550365895953757
9.8,85.0,3.0,4.0,5.0,17.0,2.0,1,0,170.0,6.550365895953757
8.9,72.0,6.0,7.0,4.0,18.0,5.0,1,0,360.0,6.550365895953757
9.5,88.0,4.0,4.0,17.0,5.2,2.0,1,0,176.0,6.550365895953757
5.8,40.0,3.0,3.0,10.5,4.0,3.0,1,0,120.0,6.550365895953757
7.5,80.0,5.0,3.0,4.0,20.0,3.0,1,0,240.0,6.550365895953757
16.2,90.0,6.0,5.860117991519951,18.0,5.0,3.0,1,0,270.0,6.550365895953757
8.8,85.0,3.0,4.0,17.0,5.0,2.0,1,0,170.0,6.550365895953757
3.75,44.0,2.0,2.0,12.0,3.7,2.0,1,0,88.0,6.550365895953757
8.9,100.0,3.0,3.0,5.0,20.0,2.0,1,0,200.0,6.550365895953757
7.9,60.0,5.0,3.0,15.0,4.0,3.0,1,0,180.0,6.550365895953757
14.5,90.0,5.0,7.0,5.0,18.0,4.0,1,0,360.0,6.550365895953757
5.85,76.0,3.0,3.0,5.0,15.0,2.0,1,0,152.0,6.550365895953757
5.5,48.0,3.0,3.0,12.0,4.0,3.0,1,0,144.0,6.550365895953757
8.8,75.0,4.0,5.0,5.0,15.0,3.0,1,0,225.0,6.550365895953757
8.0,85.0,5.0,6.0,5.0,17.0,3.0,1,0,255.0,6.550365895953757
8.0,85.0,5.0,6.0,17.0,5.0,3.0,1,0,255.0,6.550365895953757
3.3,54.0,4.0,2.0,15.2,3.6,1.0,1,0,54.0,6.550365895953757
3.9,49.0,3.0,2.0,7.0,7.0,2.0,1,0,98.0,6.550365895953757
4.9,48.0,2.0,2.0,12.0,4.1,2.0,1,0,96.0,6.550365895953757
8.1,56.0,4.0,5.0,14.0,4.0,5.0,1,0,280.0,6.550365895953757
4.6,33.0,2.0,2.0,9.0,3.5,2.0,0,1,66.0,6.550365895953757
6.3,64.0,3.0,3.0,4.0,16.0,3.0,1,0,192.0,6.550365895953757
6.0,85.0,3.0,2.0,19.0,4.5,2.0,1,0,170.0,6.550365895953757
6.75,60.0,4.0,3.0,15.0,4.0,4.0,1,0,240.0,6.550365895953757
10.8,85.0,4.0,5.0,5.0,17.0,3.0,1,0,255.0,6.550365895953757
8.8,113.0,3.0,3.0,5.0,22.6,3.0,1,0,339.0,6.550365895953757
3.15,30.0,3.0,2.0,6.0,5.0,1.0,1,0,30.0,6.550365895953757
14.96,143.5,4.0,3.0,8.0,22.0,3.0,1,0,486.0,6.550365895953757
7.2,75.0,4.0,3.0,18.75,4.0,2.0,1,0,150.0,6.550365895953757
7.1,64.0,5.0,5.0,4.0,16.0,3.0,1,0,192.0,6.550365895953757
8.6,103.0,4.0,2.0,4.7,22.0,2.0,1,0,206.0,6.550365895953757
4.8,35.0,3.0,3.0,11.0,3.5,3.0,1,0,105.0,6.550365895953757
8.4,58.0,4.0,6.0,5.2,12.0,4.0,1,0,232.0,6.550365895953757
6.0,90.0,3.0,2.0,19.0,4.5,2.0,1,0,180.0,6.550365895953757
2.8,35.0,4.0,2.0,3.5,10.0,2.0,1,0,70.0,6.550365895953757
3.1,36.0,3.0,2.0,4.5,8.0,1.0,1,0,36.0,6.550365895953757
6.5,66.0,3.0,4.0,16.5,4.0,3.0,1,0,198.0,6.550365895953757
15.0,115.0,7.0,7.071192915250995,23.5,4.6,6.0,1,0,486.0,6.550365895953757
7.5,64.0,2.0,2.0,16.0,4.0,2.0,1,0,128.0,6.550365895953757
3.54,36.0,3.0,2.0,9.0,4.0,3.0,1,0,108.0,6.550365895953757
7.6,64.0,5.0,5.0,16.0,4.0,3.0,1,0,192.0,6.550365895953757
8.0,85.0,4.0,4.0,19.0,4.5,3.0,1,0,255.0,6.550365895953757
3.7,33.0,2.0,2.0,11.0,3.0,2.0,1,0,66.0,6.550365895953757
2.85,24.0,2.0,2.0,6.0,4.0,2.0,0,1,48.0,6.550365895953757
3.7,38.0,2.0,2.0,11.0,3.5,2.0,1,0,76.0,6.550365895953757
3.99,60.0,3.0,2.0,4.0,15.0,1.0,0,1,60.0,6.550365895953757
7.7,72.0,4.0,6.0,12.0,6.0,4.0,1,0,288.0,6.550365895953757
7.7,72.0,4.0,6.0,6.0,12.0,4.0,1,0,288.0,6.550365895953757
6.1,63.0,3.0,3.0,4.2,15.0,4.0,1,0,252.0,6.550365895953757
7.1,60.0,5.0,4.0,15.0,4.0,4.0,1,0,240.0,6.550365895953757
4.25,48.0,2.0,1.0,4.0,12.0,2.0,0,1,96.0,6.550365895953757
8.1,90.0,4.0,4.0,5.0,18.0,4.0,1,0,360.0,6.550365895953757
3.8,34.0,2.0,2.0,4.0,8.5,2.0,1,0,68.0,6.550365895953757
8.0,90.0,3.0,3.0,18.0,5.0,3.0,1,0,270.0,6.550365895953757
7.1,70.0,3.8146306738117666,3.662571968301172,18.0,4.0,4.0,1,0,280.0,6.550365895953757
3.28,36.0,3.0,2.0,4.0,9.0,1.0,1,0,36.0,6.550365895953757
3.28,36.0,3.0,2.0,4.0,9.0,2.0,1,0,72.0,6.550365895953757
3.98,35.0,4.0,3.0,10.5,3.4,3.0,1,0,105.0,6.550365895953757
7.9,52.0,3.0,4.0,13.0,4.5,3.0,1,0,156.0,6.550365895953757
4.25,32.0,3.0,3.0,4.0,8.0,3.0,0,1,96.0,6.550365895953757
5.3,54.0,2.0,2.0,4.5,12.0,1.0,1,0,54.0,6.550365895953757
3.88,38.0,2.0,2.0,4.2,9.0,2.0,1,0,76.0,6.550365895953757
14.0,128.0,3.0,3.0,16.0,8.0,3.0,1,0,384.0,6.550365895953757
7.6,96.0,2.0,1.0,24.0,4.0,1.0,0,1,96.0,6.550365895953757
10.4,72.0,4.0,4.0,18.0,4.0,3.0,1,0,216.0,6.550365895953757
11.3,93.0,5.0,5.0,14.88,6.25,4.0,1,0,372.0,6.550365895953757
7.2,42.0,5.0,4.0,4.0,11.0,4.0,0,1,168.0,6.550365895953757
8.2,88.0,4.0,4.0,22.0,4.0,3.0,1,0,264.0,6.550365895953757
4.5,50.0,4.0,3.0,11.5,4.5,3.0,1,0,150.0,6.550365895953757
5.7,48.0,4.0,3.0,4.0,12.0,3.0,1,0,144.0,6.550365895953757
8.5,50.0,5.0,3.0,5.0,10.0,4.0,1,0,200.0,6.550365895953757
7.9,84.0,4.0,5.0,14.0,5.3,4.0,0,1,336.0,6.550365895953757
15.5,87.0,6.0,7.0,14.5,6.0,5.0,1,0,435.0,6.550365895953757
15.5,87.0,6.0,7.0,6.0,14.5,5.0,1,0,435.0,6.550365895953757
15.5,95.0,4.0,7.0,19.0,5.0,6.0,1,0,486.0,6.550365895953757
4.9,56.0,2.0,2.0,14.0,4.0,2.0,1,0,112.0,6.550365895953757
7.7,56.0,4.0,3.0,14.0,4.0,3.0,1,0,168.0,6.550365895953757
13.9,73.0,4.0,6.0,12.166666666666666,6.0,4.0,1,0,292.0,6.550365895953757
4.1,25.0,2.0,2.0,6.25,4.0,3.0,1,0,75.0,6.550365895953757
12.0,68.0,4.0,4.0,6.8,10.0,4.0,1,0,272.0,6.550365895953757
11.95,120.0,6.0,5.0,20.0,6.0,5.0,1,0,486.0,6.550365895953757
8.0,80.0,4.0,4.0,15.0,5.3,3.0,1,0,240.0,6.550365895953757
6.2,72.0,4.0,3.0,4.0,18.0,3.0,1,0,216.0,6.550365895953757
6.9,58.0,4.0,3.0,19.333333333333332,3.0,4.0,1,0,232.0,6.550365895953757
7.6,85.0,3.0,3.0,17.0,5.0,1.0,1,0,85.0,6.550365895953757
8.6,100.0,2.0,1.0,24.0,4.2,5.0,1,0,486.0,6.550365895953757
5.2,60.0,2.0,1.0,5.0,12.0,1.0,0,1,60.0,6.550365895953757
6.0,60.0,2.0,2.0,15.0,4.5,1.0,1,0,60.0,6.550365895953757
5.9,75.0,4.0,5.0,5.0,15.0,2.0,1,0,150.0,6.550365895953757
5.8,56.0,5.0,4.0,14.0,4.0,2.0,1,0,112.0,6.550365895953757
6.9,77.0,4.0,4.0,18.0,4.3,2.0,1,0,154.0,6.550365895953757
5.7,40.0,5.0,4.0,10.0,4.0,4.0,1,0,160.0,6.550365895953757
11.5,72.0,5.0,6.0,4.0,18.0,3.0,1,0,216.0,6.550365895953757
4.2,60.0,2.6666666666666665,2.4,13.8,4.3,1.0,0,1,60.0,6.550365895953757
7.9,78.0,3.0,3.0,6.0,13.0,2.0,1,0,156.0,6.550365895953757
2.6,26.0,1.0,2.0,8.0,3.3,2.0,1,0,52.0,6.550365895953757
11.9,120.0,3.0,3.0,27.0,4.5,2.0,1,0,240.0,6.550365895953757
4.8,70.0,3.0,3.0,14.0,5.0,1.0,1,0,70.0,6.550365895953757
6.5,50.0,4.0,5.0,13.0,4.0,4.0,1,0,200.0,6.550365895953757
5.9,70.0,4.0,5.0,5.0,14.0,2.0,1,0,140.0,6.550365895953757
7.3,80.0,4.0,4.0,4.0,20.0,3.0,1,0,240.0,6.550365895953757
6.7,85.0,3.0,2.0,5.0,17.0,2.0,1,0,170.0,6.550365895953757
11.2,96.0,5.0,4.0,6.0,16.0,3.0,1,0,288.0,6.550365895953757
6.9,77.0,3.0,3.0,18.0,4.3,2.0,1,0,154.0,6.550365895953757
2.65,21.0,3.0,2.0,8.4,2.5,3.0,1,0,63.0,6.550365895953757
8.3,88.0,4.0,4.0,4.0,22.0,3.0,1,0,264.0,6.550365895953757
4.8,52.0,4.0,3.0,4.0,13.0,3.0,1,0,156.0,6.550365895953757
9.8,64.0,5.0,4.0,16.0,6.0,3.0,1,0,192.0,6.550365895953757
5.2,60.0,2.0,1.0,12.0,5.0,1.0,0,1,60.0,6.550365895953757
5.4,36.0,4.0,4.0,8.5,4.5,4.0,0,1,144.0,6.550365895953757
5.0,54.0,3.0,3.0,14.0,3.8,2.0,1,0,108.0,6.550365895953757
7.5,60.0,5.0,5.0,4.0,15.0,5.0,1,0,300.0,6.550365895953757
5.45,48.0,7.0,7.071192915250995,11.0,4.4,5.0,1,0,240.0,6.550365895953757
5.75,90.0,3.0,2.0,5.0,18.0,1.0,0,1,90.0,6.550365895953757
6.0,60.0,4.0,3.0,15.0,4.0,3.0,1,0,180.0,6.550365895953757
8.3,88.0,4.0,4.0,12.0,4.0,4.0,1,0,352.0,6.550365895953757
4.6,53.0,2.0,2.0,5.0,11.0,2.0,1,0,106.0,6.550365895953757
8.3,88.0,4.0,4.0,4.0,22.0,4.0,1,0,352.0,6.550365895953757
7.5,61.0,4.0,3.0,15.0,4.0,4.0,1,0,244.0,6.550365895953757
7.95,50.0,4.0,6.0,12.5,4.1,4.0,1,0,200.0,6.550365895953757
16.2,143.5,1.0,1.0,33.1,12.5,1.0,1,0,382.0,6.550365895953757
4.8,40.0,4.0,3.0,4.0,10.0,3.0,1,0,120.0,6.550365895953757
10.8,67.0,3.0,4.0,7.0,9.571428571428571,4.0,1,0,268.0,6.550365895953757
4.5,40.0,2.0,2.0,4.0,10.0,2.0,1,0,80.0,6.550365895953757
2.85,45.0,2.0,2.0,10.0,4.5,2.0,0,1,90.0,6.550365895953757
2.5,21.0,2.0,2.0,7.0,3.0,3.0,0,1,63.0,6.550365895953757
7.6,85.0,3.0,3.0,5.0,17.0,1.0,1,0,85.0,6.550365895953757
7.6,76.0,3.0,3.0,17.0,4.5,1.0,1,0,76.0,6.550365895953757
6.8,38.0,3.0,4.0,12.0,4.0,4.0,0,1,152.0,6.550365895953757
5.0,55.0,2.0,2.0,4.0,13.75,2.0,1,0,110.0,6.550365895953757
4.99,60.0,2.0,2.0,4.0,15.0,1.0,1,0,60.0,6.550365895953757
6.5,100.0,2.0,2.0,6.0,24.0,2.0,1,0,200.0,6.550365895953757
8.0,56.0,4.0,3.0,4.0,14.0,4.0,1,0,224.0,6.550365895953757
6.2,84.0,3.0,2.0,21.0,4.3,2.0,1,0,168.0,6.550365895953757
5.8,50.0,3.0,3.0,5.0,10.0,4.0,1,0,200.0,6.550365895953757
9.5,60.0,5.0,5.0,4.0,15.0,5.0,1,0,300.0,6.550365895953757
5.75,50.0,4.0,5.0,5.0,10.0,5.0,1,0,250.0,6.550365895953757
4.8,42.0,2.0,3.0,11.0,4.0,2.0,1,0,84.0,6.550365895953757
4.6,63.0,3.0,2.0,7.0,9.0,2.0,1,0,126.0,6.550365895953757
8.0,61.0,4.0,5.0,15.0,4.0,4.0,1,0,244.0,6.550365895953757
8.1,66.0,4.0,5.0,16.0,4.0,5.0,1,0,330.0,6.550365895953757
5.0,50.0,3.0,3.0,14.5,3.5,1.0,0,1,50.0,6.550365895953757
6.4,64.0,2.0,2.0,30.0,6.0,5.0,1,0,320.0,6.550365895953757
